star,title,quote,num,link,article
8.6,"

    天堂之火


    
      ,

  ",《天堂之火》讲述的是亚历山大20岁即位之前的经历。一出生，亚历山大的健美、力量和勇气便光彩夺目；而所有这一切，都将在亚历山大漫长而艰苦的少年时代被打磨得锋利... ,"
        (384人评价)
    ",https://book.douban.com/subject/26342182/,"
        
  
  [英] 玛丽·瑞瑙特 / 郑远涛 / 上海人民出版社 / 2015-10-1 / 39元

      "
9.0,"

    会说话的猪


    

  ","会说话的猪
遭殃的机关
断螺丝
飞吧，歌声！
一头参加过战争的大象
希特勒匈牙利之行
附录：写讽刺作品困难吗？ ","
        (123人评价)
    ",https://book.douban.com/subject/2033688/,"
        
  
  《世界文学》编辑部 编 / 曹慧清、柴鹏飞 / 光明日报出版社 / 1985 / 1.10元

      "
8.4,"

    南瓜花


    

  ","【内容简介】
这是一个真实的故事。
记录一群未走上真正战场，却经历真实死亡的青年士兵们。
“南瓜山”地处以色列与黎巴嫩边境，20世纪90年代，南瓜山被以色列... ","
        (143人评价)
    ",https://book.douban.com/subject/26902259/,"
        
  
  [以] 马蒂·弗里德曼 / 熊依旆 / 中信出版集团/中信·大方 / 2017-1 / 45.00 元

      "
9.2,"

    纪伯伦诗集


    
      ,

  ","《纪伯伦诗集》收录了纪伯伦的代表做《先知》和《沙与沫》，而且非常独到地首次收录了纪伯伦的绘画和艾利斯.鲁法依勒撰写的绘画赏析。
智者曾前来将他们的智慧赋予你... ","
        (1585人评价)
    ",https://book.douban.com/subject/1451270/,"
        
  
  （黎巴嫩）纪·哈·纪伯伦（Gibran,K.） / 王立 / 北京出版社 / 2006-12 / 25.00元

      "
9.1,"

    其实你没那么爱他


    

  ",在纽约市一个清新凉爽的早晨，38岁的单身出版宣传员朱莉，接到好友乔治娅一通歇斯底里的电话。两个礼拜前，乔治娅的丈夫为一个森巴老师离她而去，在乔治娅的压迫与请... ,"
        (136人评价)
    ",https://book.douban.com/subject/26922895/,"
        
  
  [美] 丽姿·塔西露（Liz Tuccillo） / 高璇 / 江苏凤凰文艺出版社 / 2016-12 / 39.80

      "
9.3,"

    爱在别离时


    

  ",◎毕淑敏、梅丽尔·斯特里普、希拉里·克林顿、谢丽尔·桑德伯格挚爱的作家！百万级畅销书《不曾走过，怎会懂得》作者、普利策奖得主安娜·昆德兰畅销20年经典成名作... ,"
        (23人评价)
    ",https://book.douban.com/subject/27044645/,"
        
  
  【美】安娜·昆德兰 / 张海香 / 重庆出版社 / 2017-6 / 39.80元

      "
8.7,"

    希腊人左巴


    

  ",新希腊文学缔造者之一尼科斯•卡赞扎基斯在《希腊人左巴》序言里写道：“如果非要问谁在我心灵中留下的烙印最深，大概可以举出三四位：荷马、柏格森、尼采和左巴。荷马... ,"
        (223人评价)
    ",https://book.douban.com/subject/26892803/,"
        
  
  [希腊] 尼科斯·卡赞扎基斯 / 王振基、范仲亮 / 云南人民出版社 / 2016-10 / 42.00元

      "
8.6,"

    城市与狗


    

  ",《城市与狗》以位於秘鲁首都利马的莱昂西奥·普拉多军事学校（Colegio Militar Leoncio Prado）校园与扰攘的利马市为舞台，围绕着几个中... ,"
        (1198人评价)
    ",https://book.douban.com/subject/2073481/,"
        
  
  （秘鲁）略萨 / 赵德明 / 上海译文出版社 / 2009年8月 / 36.00元

      "
7.8,"

    只爱陌生人


    

  ",本书是一部技巧高度纯熟的小长篇，“恐怖伊恩”时期的代表作，着力探索人性欲望的无限可能，讲述了一个关于美的追求者为了满足自己的欲望如何将美的对象摧残致死的故事... ,"
        (4360人评价)
    ",https://book.douban.com/subject/4151134/,"
        
  
  [英] 伊恩·麦克尤恩 / 冯涛 / 上海译文出版社 / 2010年1月 / 24.00元

      "
7.7,"

    瞎猫头鹰


    

  ",本书选取了伊朗现当代文学史上最具有代表性的三篇现代派小说以飨读者。《瞎猫头鹰》是被学界研究最多的一部伊朗现代派小说，被誉为卡夫卡式的经典之作，反映 了现代社... ,"
        (22人评价)
    ",https://book.douban.com/subject/27068696/,"
        
  
  [伊朗] 侯赛因·莫尔塔扎依扬·阿布克那尔、[伊朗] 胡尚格·古尔希里、[伊朗] 萨迪克·赫达亚特 / 穆宏燕 / 河南大学出版社 / 2017-6 / 48.00元

      "
8.8,"

    彼得·潘


    

  ","彼得·潘，满口珍珠般的乳牙，穿一身用树叶和树浆做的衣服，一个不愿长大也永远不会长大的可爱的小男孩。
因为害怕长大，他在出生的第一天，就从家里逃了出来，常去伦... ","
        (9544人评价)
    ",https://book.douban.com/subject/1001136/,"
        
  
  [英] 詹姆斯·巴里、孙国双 图 / 艾柯 / 哈尔滨出版社 / 2003-7 / 13.80元

      "
8.1,"

    纸牌屋


    

  ","内容简介：
在首相连任竞选中功不可没的党鞭长弗朗西斯·厄克特本以为自己会入内阁任职，不料未能如愿。于是他暗中发誓要取代背叛自己的首相，搞垮所有的对手。他利用... ","
        (2950人评价)
    ",https://book.douban.com/subject/25808056/,"
        
  
  迈克尔·道布斯 / 何雨珈 / 百花洲文艺出版社 / 2014-2-14 / 39.80元

      "
8.3,"

    雨后


    

  ",威廉•特雷弗被《纽约客》誉为“当代英语世界最伟大的短篇小说家”。《雨后》是威廉•特雷弗著名的短篇小说集，1996年出版后被《纽约时报》、《波士顿环球报》评为... ,"
        (512人评价)
    ",https://book.douban.com/subject/19950785/,"
        
  
  [爱尔兰] 威廉·特雷弗 / 管舒宁 / 人民文学出版社 / 2012-11-1 / 25.00元

      "
8.0,"

    北美殉道者花园


    

  ",《北美殉道者花园》由12篇故事组成，描绘了生活中那些郁郁寡欢、不得志的平凡人，用深沉的笔触将读者带入一个难以逃离、触动人心的灰暗世界。以谎言描绘自己家庭生活... ,"
        (202人评价)
    ",https://book.douban.com/subject/26297872/,"
        
  
  [美] 托拜厄斯·沃尔夫 / 孙仲旭 / 译林出版社 / 2016-10 / 35.00

      "
8.8,"

    俄罗斯文学讲稿


    

  ",文学评论经典。《俄罗斯文学讲稿（读者期待已久的书）》是在俄裔美籍大作家纳博科夫在美国康奈尔大学讲授俄罗斯文学课程时讲稿的基础上整理而成的。分别对俄罗斯的七位... ,"
        (191人评价)
    ",https://book.douban.com/subject/26286330/,"
        
  
  [美] 弗拉基米尔·纳博科夫 / 丁骏、王建开 / 上海三联书店 / 2015-3-30 / 45.00元

      "
8.3,"

    生命最后的读书会


    
      ,

  ","◆美国独立书商联盟2012年10月新书首选
◆Amazon2012年10月选书与2012年度好书
◆Publisher’s Marketplace 评选为B... ","
        (2350人评价)
    ",https://book.douban.com/subject/24875416/,"
        
  
  ﹝美﹞威尔•施瓦尔贝 / 姜莹莹 / 中国友谊出版公司 / 2013-8 / 38.00

      "
8.7,"

    西方正典


    
      ,

  ",在女性主义、多元化主义、文化唯物主义、新历史主义、非洲中心论等各种新潮理论引领风骚之际，哈罗德·布鲁姆逆流而立，力拒文学批评的意识形态化，重申智识与审美标准... ,"
        (844人评价)
    ",https://book.douban.com/subject/1331454/,"
        
  
  [美] 哈罗德·布鲁姆 / 江宁康 / 译林出版社 / 2005-4 / 34.80元

      "
7.6,"

    邮差总按两遍铃


    

  ",这部小说的故事原型来自于1927年发生的一桩谋杀亲夫案。三十一岁，有着“斯堪的纳维亚式冰冷眼神”的金发美女露丝伙同她的情夫，紧身胸衣推销商贾德，用吊画绳勒死... ,"
        (5328人评价)
    ",https://book.douban.com/subject/5921802/,"
        
  
  [美] 詹姆斯·M.凯恩 / 主万 / 上海译文出版社 / 2011-7 / 24.00元

      "
8.7,"

    安德的游戏·三部曲


    
      ,

  ","★《安德的游戏》：
世界即将毁灭。
威胁来自另一文明——虫族。它们在数量、科技和战略上都碾压人类，在第一和第二次侦查性接触中，几乎摧毁所有人类舰队。
如今，... ","
        (355人评价)
    ",https://book.douban.com/subject/26779789/,"
        
  
  [美] 奥森·斯科特·卡德 / 李毅、段跣、高颖、郭卫文 / 浙江文艺出版社 / 2016-6 / 132.00元

      "
8.5,"

    纸牌的秘密


    

  ",少年汉斯与父亲从挪威出发，前往希腊寻找为追寻自我离家出走的母亲。途中，汉斯得到一把放大镜与一本神秘的小圆面包书，书中讲述一个水手遭遇沉船流落到奇异岛后，他每... ,"
        (4099人评价)
    ",https://book.douban.com/subject/2296687/,"
        
  
  (挪)乔斯坦·贾德 / 李永平 / 作家出版社 / 2007-10 / 23.00元

      "
8.3,"

    伍尔夫读书随笔


    

  ",这本书主要选自弗吉尼亚·伍尔夫的三部重要散文集，《普通读者》、《普通读者二集》和《自己的房间》，多为伍尔夫的读书心得和感想，而且写得比较随意，不拘一格，故称... ,"
        (2212人评价)
    ",https://book.douban.com/subject/1760730/,"
        
  
  [英] 弗吉尼亚·伍尔夫 / 刘文荣 / 文汇出版社 / 2006-4 / 19.00元

      "
8.9,"

    恐惧


    
      ,

  ","名家名作名译——悦经典01
探索女性终极心灵之谜
讴歌人类情感至高奇迹
★《一个陌生女人的来信》作者茨威格最值得珍藏的经典中篇全收录！
★著名德语翻译家韩耀... ","
        (1278人评价)
    ",https://book.douban.com/subject/10563555/,"
        
  
  (奥)茨威格 / 韩耀成、沈锡良 / 陕西师范大学出版总社 / 2013-5 / 25.00元

      "
7.5,"

    Their Eyes Were Watching God


    

  ","Fair and long-legged, independent and articulate, Janie Crawford sets out to b... ","
        (93人评价)
    ",https://book.douban.com/subject/1418860/,"
        
  
  Zora Neale Hurston / Harper Perennial Modern Classics / 1998-12 / GBP 7.79

      "
8.0,"

    单程票


    

  ","■ 法国龚古尔奖获奖作品。
■ 畅销二十余年的经典，在法国，它比家书更温柔。
■ 终有一天，我们会启程，离开童年最初的家。故乡终会沦为故去的家乡，父母终会变... ","
        (391人评价)
    ",https://book.douban.com/subject/26840109/,"
        
  
  [法] 迪迪尔·范·考韦拉尔特 / 李珂 / 新星出版社 / 2016-9 / 32.00元

      "
8.8,"

    盲刺客


    

  ","玛格丽特·阿特伍德是当代加拿大著名女作家，本书是她最重要的作品，并荣获英国文学最高奖——布克奖。
这是一部结构复杂奇巧、故事里套故事的小说。小说有两个主人公... ","
        (1198人评价)
    ",https://book.douban.com/subject/1960035/,"
        
  
  玛·阿特伍德 / 韩忠华 / 上海译文出版社 / 2007-1 / 38.00元

      "
7.6,"

    自杀俱乐部


    

  ",在元旦新年的守岁夜，伦敦有四个失意绝望的人：因为跟一个15岁少女上床而声败名裂的电视名人马丁；除了照顾自己严重残疾的成年儿子没有自己生活的中年妇女莫莲；因为... ,"
        (3857人评价)
    ",https://book.douban.com/subject/2280027/,"
        
  
  [英] 尼克·霍恩比 / 张坤 / 人民文学出版社 / 2007-10 / 21.00元

      "
7.7,"

    少年维特的烦恼


    

  ",小说的情节十分简单，年轻的维特来到一个小镇，这里的自然风光、淳朴的民风、天真快乐的儿童给予他极大的快乐。一次舞会上他认识了一个叫绿蒂的少女，她的一颦一笑、一... ,"
        (19756人评价)
    ",https://book.douban.com/subject/1047138/,"
        
  
  [德] 歌德 / 杨武能 / 人民文学出版社 / 1999-7 / 7.40元

      "
8.6,"

    推销员之死


    

  ",《推销员之死》是米勒戏剧创作的巅峰之作，荣获普利策奖和纽约剧评界奖，为他赢得国际声誉。推销员威利·洛曼因年老体衰，要求在办公室里工作，却被老板辞退。威利懊丧... ,"
        (1078人评价)
    ",https://book.douban.com/subject/3127852/,"
        
  
  [美]阿瑟·米勒 / 英若诚、梅绍武、陈良廷 / 上海译文出版社 / 2008-7 / 22.00

      "
9.1,"

    重返19次人生


    

  ",38岁的柔伊追求美满的婚姻，多年来积极备孕却屡次失败，身心备受折磨。这让深爱她的丈夫艾德痛苦不堪，婚姻一度濒临崩溃。一个寻常早晨，他们大吵一架，艾德摔门而出... ,"
        (275人评价)
    ",https://book.douban.com/subject/27059549/,"
        
  
  [英]克莱儿•斯沃特曼 / 朱亚光 / 百花洲文艺出版社 / 2017-6-1 / 39.80元

      "
,"

    反僵化：企业转型升级新路径


    

  ","《反僵化》为我们提供了构建优秀企业并使之基业长青的指南，并以全新的角度解释了企业为什么需要转型。
本书审视了企业“老化”过程，从中找出并解释了企业最终无法适... ",,https://book.douban.com/subject/27065431/,"
        
  
  【瑞士】克劳迪奥•费泽、张海濛 / 陈黎 / 2017-5-1 / 49

      "
8.3,"

    年轻的心在哭泣


    

  ",迈克尔•达文波特是个从二战欧洲战场退伍的年轻人，踌躇满志，梦想成为诗人、剧作家。他清高，为艺术而活，不愿染指妻子的钱，可还是得为一家商业杂志撰文来维持他的写... ,"
        (1050人评价)
    ",https://book.douban.com/subject/6060418/,"
        
  
  [美] 理查德·耶茨、Richard Yates / 陈新宇 / 上海译文出版社 / 2011-6 / 28.00元

      "
8.8,"

    肉桂色铺子


    

  ",《肉桂色铺子》的作者布鲁诺·舒尔茨的小说，就像一个奇迹。它美丽、奇妙，令人叹为现止，而且——跟所有的奇迹一样——转瞬即逝。而《肉桂色铺子》这本小书想做的，就... ,"
        (667人评价)
    ",https://book.douban.com/subject/4191701/,"
        
  
  [波兰]布鲁诺·舒尔茨 / 施奇平 / 浙江文艺出版社 / 2011-9-1 / 22.00元

      "
8.2,"

    牛虻


    

  ",六月里一个炎热的傍晚，所有的窗户都敞开着，大学生亚瑟·勃尔顿正在比萨神学院的图书馆里翻查一大叠讲道稿。院长蒙太尼里神甫慈爱地注视着他。亚瑟出生在意大利的一个... ,"
        (12601人评价)
    ",https://book.douban.com/subject/1012637/,"
        
  
  伏尼契(爱尔兰) / 李良民 / 中国青年出版社 / 1953-07 / 13.90

      "
8.6,"

    田野调查·被遗忘的村落


    

  ","一位学者，七十三年，四千个日夜，一生徒步十六万公里。
他穿过荒芜的小径、进入人烟稀少的深山，走入一处处鲜有外人到访的村落，在篝火边、在溪边，在夜晚的小径和小... ","
        (134人评价)
    ",https://book.douban.com/subject/26902280/,"
        
  
  [日] 宫本常一 / 郑民钦 / 北京十月文艺出版社 / 2017-3-1 / 45.00元

      "
8.4,"

    小妇人


    

  ",这部小说以家庭生活为描写对象，以家庭成员的感情纠葛为线索，描写了马奇一家的天伦之爱。马奇家的四姐妹中，无论是为了爱情甘于贫困的海格，还是通过自己奋斗成为作家... ,"
        (11305人评价)
    ",https://book.douban.com/subject/1427288/,"
        
  
  （美）路易莎・梅・奥尔科特 / 刘春英、陈玉立 / 译林出版社 / 2004-01 / 15.00

      "
8.0,"

    别的声音，别的房间


    

  ",本书是美国作家杜鲁门•卡波特23岁时的代表作，带有自传性质，围绕着一名少年寻找自我的历程展开各方面的议论，对孤独、恐惧、爱情、寻根、成长等主题进行了探索。这... ,"
        (1719人评价)
    ",https://book.douban.com/subject/5448179/,"
        
  
  [美] 杜鲁门·卡波特 / 李践、陈星 / 南京大学出版社 / 2011-2 / 26.00元

      "
8.6,"

    权力与荣耀


    

  ",格雷厄姆·格林最受专家推崇也最受读者赞誉的小说之一，也是他最不“英国”的一部小说，以作者1938年三、四月间在墨西哥度过的两个月经历为基础创作，而这两个月中... ,"
        (722人评价)
    ",https://book.douban.com/subject/2568438/,"
        
  
  [英] 格雷厄姆·格林 / 傅惟慈 / 上海译文出版社 / 2007 / 36.00元

      "
7.6,"

    暗店街


    

  ",二战后的巴黎。一个得了健忘症的男人被好心的私家侦探于特收留，获得了新的身份：居依•罗朗。罗朗为于特当了八年助理侦探，在于特退休之际，决定揭开自己的经历与身世... ,"
        (3376人评价)
    ",https://book.douban.com/subject/26110579/,"
        
  
  [法] 帕特里克·莫迪亚诺 / 王文融 / 上海文艺出版社 / 2015-1-1 / 25.00

      "
8.4,"

    空荡荡的家


    

  ",《空荡荡的家》是托宾第二部短篇小说集。托宾以其温柔而独特的敏感，刻画了一系列人物未被言说、潜意识中的渴望。他用爱、孤独和欲望将不同时代的人联系在了一起：从当... ,"
        (785人评价)
    ",https://book.douban.com/subject/19950784/,"
        
  
  (爱尔兰)科尔姆·托宾 / 柏栎 / 人民文学出版社 / 2012-11-1 / 26.00元

      "
8.4,"

    好笑的爱


    

  ",谁都笑不出来 “再给我倒一杯斯利沃维什。”克拉拉冲我说，我也不反对。我们为开酒瓶找了一个再普通不过的借口，不过，理由十足：我有一篇很长的论文发在一本艺术史杂... ,"
        (6579人评价)
    ",https://book.douban.com/subject/1064828/,"
        
  
  米兰・昆德拉 / 余中先、郭昌京 / 上海译文出版社 / 2004-01 / 20.00

      "
9.3,"

    卡夫卡全集（全10卷）


    

  ",这套《卡夫卡全集》选自德国菲舍尔出版社1994年校勘本《卡夫卡全集》，包括作者创作的生前发表和未发表的全部长篇、中篇和短篇小说。这个校勘本忠实地根据卡夫卡的... ,"
        (643人评价)
    ",https://book.douban.com/subject/1430657/,"
        
  
  叶廷芳 主编 / 洪天富 等 / 河北教育出版社 / 1996-12 / 248.00元

      "
8.2,"

    名利场


    

  ",穷画家的女儿蓓姬·夏普，自幼失去父母，但绝顶聪明。她以半工半读的方式从寄宿学校毕业后，由一名家庭小教师起步，牢牢抓住每一个机会，削尖了脑袋钻进维多利亚时代的... ,"
        (1769人评价)
    ",https://book.douban.com/subject/2174410/,"
        
  
  [英]萨克雷 / 荣如德 / 上海译文出版社 / 2007-7 / 33.00元

      "
8.8,"

    葬礼竞技会


    
      ,

  ",《葬礼竞技会》以亚历山大的垂死开篇。公元前323年的巴比伦皇宫，笼罩在沉重压抑的气氛之下，昔日的帝国统治者已日薄西山，而他身后遗留的子嗣此时尚未出生。弥留之... ,"
        (164人评价)
    ",https://book.douban.com/subject/26686803/,"
        
  
  [英] 玛丽·瑞瑙特 / 郑远涛 / 上海人民出版社 / 2016-3 / 32.00元

      "
8.7,"

    唐璜（上下册）


    

  ",《唐璜》（1818-1823）是拜伦的代表作，也是欧洲浪漫主义文学的代表作品。这部以社会讽刺为基调的诗体小说约16000行，共16章，虽未最后完成，但因其深... ,"
        (796人评价)
    ",https://book.douban.com/subject/2364762/,"
        
  
  拜伦 / 查良铮 / 人民文学出版社 / 2007-12 / 44.00元

      "
7.4,"

    忽然七日


    

  ",美丽开朗的十七岁女孩萨曼莎·金斯敦，以为生活中处处都是阳光和欢笑。她喜欢逗弄她胖嘟嘟的小妹妹，喜欢跟母亲拌嘴，喜欢跟好朋友一起去吃冰激凌还有中国菜，喜欢恶作... ,"
        (5685人评价)
    ",https://book.douban.com/subject/5391766/,"
        
  
  [美] 劳伦·奥利弗 / 孙璐 / 湖南文艺出版社 / 2015-7 / 38.00元

      "
8.4,"

    哈姆莱特


    

  ","本书是大学生必读丛书中的一册，书中以教育部全国高等学校中文学科教学指导委员会指定书目为依据，收录了英国著名作家莎士比亚先生的话剧《哈姆莱特》。
    本书... ","
        (15951人评价)
    ",https://book.douban.com/subject/1006197/,"
        
  
  [英] 莎士比亚 / 朱生豪 / 人民文学出版社 / 2001-1 / 7.00元

      "
8.4,"

    玩笑


    

  ",“我也同样清楚，一旦越过那条界线，我就不再晚了，我会变成另外一个人，一个不知什么样的人。这种可怕的变化使我担战心惊，所以我一直在强烈的失落感中拼命寻求爱情。... ,"
        (8914人评价)
    ",https://book.douban.com/subject/1052828/,"
        
  
  米兰 · 昆德拉 / 蔡若明 / 上海译文出版社 / 2003-6-1 / 24.00

      "
8.6,"

    剧院风情


    

  ",朱莉娅·兰伯特正值盛年，英格兰一代红伶。台上，她是拿捏情感的行家里手；台下，她却厌倦了她的丈夫，不服克制她的行为。她先是为一个羞涩又野心勃勃的年轻戏迷的殷勤... ,"
        (1799人评价)
    ",https://book.douban.com/subject/3010128/,"
        
  
  [英] 萨默塞特·毛姆 / 俞亢咏 / 南京大学出版社 / 2008-2 / 22.00元

      "
8.0,"

    复活


    
      ,

  ",长篇小说《复活》(1889～1899)是托尔斯泰晚年的代表作，情节的基础是真实的案件。贵族青年聂赫留道夫诱□姑母家中养女、农家姑娘卡秋莎·玛斯洛娃，导致她沦... ,"
        (14652人评价)
    ",https://book.douban.com/subject/1255288/,"
        
  
  [俄]列夫·托尔斯泰 / 汝龙 / 人民文学出版社 / 1979年03月 / 19.90元

      "
8.4,"

    幻影书


    

  ",一场空难让戴维·齐默教授失去了深爱的妻子和两个年幼的儿子，面对突如其来的打击，他不知所措，他迷失了自我，他觉得自己也成了一个死人。他足不出户，沉溺于悲伤的酗... ,"
        (3860人评价)
    ",https://book.douban.com/subject/2214350/,"
        
  
  [美] 保罗·奥斯特 / 孔亚雷 / 浙江文艺出版社 / 2007-7 / 26.00元

      "
8.2,"

    孤儿列车


    

  ","蔡康永读后诚意推荐  温暖无数心灵的希望之书
美国版销量突破150万册
连续85周蝉联《纽约时报》小说榜第1名
美国第一畅销书 加拿大畅销榜冠军 36国读者... ","
        (2266人评价)
    ",https://book.douban.com/subject/26349261/,"
        
  
  [英] 克里斯蒂娜·贝克·克兰 / 胡绯 / 湖南文艺出版社 / 2015-5 / 36.00元

      "
8.4,"

    大河湾


    

  ","殖民者走了。国家独立了。
萨林姆千里迢迢跑来到大河湾上的小镇，在这里呼吸的每一口空气和接触到的每一颗尘埃上，都似乎散发着梦想和未来的芬芳。好像全世界的人都朝... ","
        (922人评价)
    ",https://book.douban.com/subject/25919825/,"
        
  
  [英] V. S. 奈保尔 / 方柏林 / 南海出版公司 / 2014-8-1 / 39.50元

      "
8.2,"

    爱有失落时


    

  ","【编辑推荐】
★ 并肩J.K.罗琳、斯蒂芬•金、乔治•R•R•马丁跻身好莱坞十大最有影响力的作者，马修·奎克再出佳作。
★ 继《乌云背后的幸福线》之后，再造... ","
        (196人评价)
    ",https://book.douban.com/subject/26871658/,"
        
  
  [美] 马修·奎克 / 钱思文 / 未读·北京联合出版公司 / 2016-11 / 45.00元

      "
7.8,"

    丹麦人为什么幸福


    

  ",根据联合国的《世界幸福报告》，丹麦已经有四年被评为世界上最幸福的国家。那他们的秘诀是什么呢？是因为享受童话般的自然美景？完美地平衡生活与工作？有高度安全感的... ,"
        (155人评价)
    ",https://book.douban.com/subject/27060680/,"
        
  
  [丹麦] 迈克·维金 / 中信出版社 / 2017-6 / 58.00

      "
8.8,"

    柳林风声


    

  ","这是一个爸爸写给儿子的童话，是一个适合围坐在暖暖的火炉边，大家一起听的故事。
书中以细腻典雅的笔调描绘了大自然风光的诗意变化，被誉为“英文散文体作品的典范”... ","
        (727人评价)
    ",https://book.douban.com/subject/10794550/,"
        
  
  [英] 肯尼斯·格雷厄姆 著、[澳] 罗伯特·英潘 绘 / 任溶溶 / 中国城市出版社 / 2012-7 / 98.00元

      "
8.1,"

    雾都孤儿


    

  ",孤儿奥立弗・退斯特从小在贫民习艺所受尽欺凌，逃到伦敦后又陷入贼窟。身边的世界像一台疯狂运转的机器，小奥立弗却努力坚守着心底深处的纯净与高贵。这份执著终于帮他... ,"
        (16206人评价)
    ",https://book.douban.com/subject/1203251/,"
        
  
  [英]狄更斯 / 荣如德 / 上海译文出版社 / 1991-7 / 5.3

      "
8.4,"

    线


    

  ","★超级畅销书《岛》姊妹篇
★动荡年代中一则荡气回肠的传奇
★希斯洛普最让人喜欢的一部作品
★《每日邮报》“年度图书”
★阴谋、背叛、爱情、机缘：充满了令人呼... ","
        (1455人评价)
    ",https://book.douban.com/subject/25890145/,"
        
  
  〔英〕维多利亚·希斯洛普 / 王爱燕、郭莉 / 南海出版公司 / 2014-7 / 39.50元

      "
8.4,"

    乡村生活图景


    

  ","★《爱与黑暗的故事》之后，阿摩司•奥兹 “辉煌生涯最优秀的作品”
★《卫报》2011年十佳短篇小说集
★ 《纽约时报》年度关注作品
《乡村生活图景》被公认是... ","
        (202人评价)
    ",https://book.douban.com/subject/26602780/,"
        
  
  [以色列] 阿摩司·奥兹 / 钟志清 / 译林出版社 / 2016-6 / 35.00

      "
8.1,"

    我们飞


    

  ","瑞士当代文学的旗手、国际布克奖提名作家 彼得•施塔姆  短篇小说代表作
《我们飞》是彼得•施塔姆于2008年出版的短篇小说集，其英文版入围2013年弗兰克•... ","
        (324人评价)
    ",https://book.douban.com/subject/26704178/,"
        
  
  [瑞士] 彼得·施塔姆 / 苏晓琴 / 上海文艺出版社 / 2016-1 / 22

      "
8.5,"

    纠正


    

  ","【《纠正》造就了“一位伟大美国小说家”、一部与《自由》一样“真正好看又伟大的小说” 】
★ 乔纳森•弗兰岑：美国新一代文学大师，十年来唯一登上《时代》杂志封... ","
        (271人评价)
    ",https://book.douban.com/subject/24719080/,"
        
  
  乔纳森·弗兰岑 / 朱建迅、李晓芳 / 译林出版社 / 2013-6-30 / 49.50

      "
8.9,"

    文学讲稿


    

  ",《文学讲稿》用于了解纳博科夫的艺术观。不同于他的文学创作，在这部《文学讲稿》中，纳博科夫以简洁明晰的语言、深入浅出的方式，明确地表达了他对所讨论作品的看法。... ,"
        (1180人评价)
    ",https://book.douban.com/subject/1312558/,"
        
  
  弗拉基米尔·纳博科夫 / 申慧辉 / 上海三联书店 / 2005-4 / 36.00元

      "
8.6,"

    笑面人


    

  ",《笑面人》中主人公格温普兰是贵族后裔，从小落入人贩子之手，被毁容摧残，脸上始终像在怪笑。好心的江湖艺人于苏斯把他收为义子，并把格温普兰从雪地上救起的盲姑娘蒂... ,"
        (1729人评价)
    ",https://book.douban.com/subject/1885262/,"
        
  
  雨果 / 鲁膺 / 上海世纪出版集团（上海译文出版社） / 2006-8 / 17.00元

      "
7.8,"

    巴塞尔姆的60个故事


    

  ","什么是后现代？读完这本书，就明白了！
这是最有趣最易读的后现代读本
这是文学史上最令人脑洞大开的故事集
这是“后现代作家之父”巴塞尔姆代表作大结集
本书收录... ","
        (256人评价)
    ",https://book.douban.com/subject/26412776/,"
        
  
  [美] 唐纳德·巴塞尔姆 / 陈东飚 / 南海出版公司 / 2015-8 / 58

      "
8.9,"

    狐狸与星


    

  ",曾经，有一只狐狸，生活在一片幽深而茂密的森林之中。自存在记忆以来，他唯一的朋友就是一颗为自己照耀前路的星星。狐狸的全部喜悦，都来自于星星闪烁的亮光。然而，在... ,"
        (80人评价)
    ",https://book.douban.com/subject/26945674/,"
        
  
  [英]科拉莉•比克福德-史密斯/著 / 庆山/译 / 未来出版社 / 2016-12-1 / 118.00元

      "
9.1,"

    斯·茨威格中短篇小说选


    

  ",茨威格初登文坛时，是以抒情诗人的面貌出现的，接着又进行戏剧创作。奥地利作家，不少是诗人、小说家兼剧作家，施尼茨勒、霍夫曼斯塔尔和茨威格均是如此。早在大学时代... ,"
        (2211人评价)
    ",https://book.douban.com/subject/1818583/,"
        
  
  斯·茨威格 / 张玉书 / 人民文学出版社 / 2006-6 / 24.00元

      "
8.9,"

    泰戈尔诗集


    

  ","从上一年暮春到现在，一年的劳作终于结束！
这一年来，大多数时间都投在这本诗集的翻译工作里，期间颇费心思。不知道该用什么词语来描述整个过程中的感受——最多的是... ","
        (8058人评价)
    ",https://book.douban.com/subject/1170801/,"
        
  
  [印] 罗宾德拉纳特·泰戈尔 / 深幻、王立 / 北京出版社 / 2004-7 / 25.00元

      "
8.0,"

    安尼尔的鬼魂


    

  ","《英国病人》作者、布克奖得主迈克尔・翁达杰最具力量的小说
关于战争，关于爱，关于亲情，关于身份，关于未知的敌人，也关于对尘封过往的探索
加拿大总督文学奖、桐... ","
        (523人评价)
    ",https://book.douban.com/subject/26728131/,"
        
  
  [加拿大] 迈克尔·翁达杰 / 陶立夏 / 人民文学出版社 / 2016-5 / 45.00元

      "
8.9,"

    芭巴拉少校


    
      ,

  ",《芭巴拉少校》(英汉对照)是萧伯纳戏剧中颇为精彩的一部，典型地反映出萧伯纳戏剧的艺术特色：幽默和讽刺。他特别喜欢运用的手法是，使剧中人物发出似非而是的妙论，... ,"
        (115人评价)
    ",https://book.douban.com/subject/1026916/,"
        
  
  萧伯纳(英) / 英若诚 / 中国对外翻译出版公司 / 1999-12 / 24.00元

      "
